time,x,y,z,max_error,qx,qy,qz,qw
1726685287,-0.2934733850624658,0.2775602078195156,-0.010207701041850592,0.07116084298431825,0.11060205363290154,-0.1505062169110746,0.9821905818841038,-0.02041384974635947
1726685287,-0.2635428975581632,0.2875663495607532,0.02420500756578209,0.11088382624845142,0.14371770148459015,-0.23737794601000917,0.960125827690104,-0.033990116658349265
1726685287,-0.25001434191661104,0.28954713483281014,0.03825898605480249,0.12936309425953138,0.16697781521195182,-0.2847494054757467,0.9429184934399073,-0.04405564705310088
1726685287,-0.23891322566787254,0.2920383040099088,0.04674443846418519,0.1433560863517181,0.18858086160355977,-0.3206003239112186,0.9268083278787715,-0.05175919550607816
1726685287,-0.23168594543014737,0.29426757546691246,0.053947196638273964,0.1533833049966414,0.20177817018870733,-0.3417732061981241,0.916101388261268,-0.05687611085622126
1726685287,-0.22683528901490618,0.29676849663781857,0.06411443183691568,0.16302701796807545,0.19925306373781315,-0.3504046564003477,0.9131975666648506,-0.05987484948995652
1726685287,-0.21839096801205182,0.2972133618890538,0.07536067598105212,0.1761902665601074,0.1929455071555089,-0.3559273196295357,0.91254529849653,-0.05786927165358962
1726685287,-0.20109770931581444,0.2908194105238966,0.08866155543560961,0.19723129403987438,0.18378093464696293,-0.3652044583503067,0.9113658671022727,-0.04756603769782042
1726685287,-0.18553019168664658,0.283128501995221,0.09946384504538053,0.21572915539171603,0.1699724630932815,-0.3736836731043981,0.9110713701648135,-0.03766739586456399
1726685288,-0.172623849579004,0.2749276435278926,0.10982609044993458,0.23210997133201033,0.15772058232413824,-0.3811651721941562,0.9104818424438877,-0.029328211631765515
1726685288,-0.16778792445090834,0.27215327365065917,0.1130040937490237,0.23792105348877796,0.15367620558017317,-0.384111552371539,0.9100365933056475,-0.025987266456061114
1726685288,-0.16716346578814545,0.27142003178801866,0.11325718522441874,0.23859098199744327,0.153758773047717,-0.3844852536599664,0.9098683441791743,-0.02586359776866678
1726685288,-0.1670230110323166,0.27156762868007694,0.11297291500141127,0.23854295967945277,0.1534828317373853,-0.38449698056810827,0.9099179685726065,-0.02558090625021799
1726685288,-0.16711595479413027,0.2716471357942309,0.11314843450737094,0.2385644220711941,0.15354027465378556,-0.38484144380189667,0.9097595362484775,-0.02569111513085523
1726685288,-0.1672085556938498,0.27160050094407867,0.11314007030137918,0.2384842218295715,0.1538102229573973,-0.3848518225234986,0.9097009046096993,-0.025995272001500962
1726685288,-0.16727936972433244,0.27169189529688603,0.11309699493835446,0.23839990219666632,0.1539393032301401,-0.38463856692357273,0.9097653639325178,-0.026131328797680865
1726685288,-0.1672462512384313,0.27142527602761163,0.11331473604358794,0.23855538337116633,0.15385427693104428,-0.38467786135540954,0.909767725911579,-0.025970932650331176
1726685288,-0.16702292191190227,0.2716699099521362,0.11302440294910338,0.2385704084871764,0.15364415845095633,-0.38463930470071817,0.909826534822675,-0.025724587184430478
1726685288,-0.16710468708138143,0.2715660907566213,0.1129985294452654,0.2384901845395883,0.15343931540851752,-0.38441467274771135,0.9099563101250753,-0.025714772540185782
1726685289,-0.16722487028627175,0.2714578063433944,0.11341284752654407,0.23862808419183557,0.1534861347539563,-0.38490308943463747,0.9097340104480676,-0.025993237890596793
1726685289,-0.1682429925511083,0.2708115175485444,0.11531962595064321,0.23889493017228652,0.15070613479997905,-0.3872627357592711,0.9091435007470469,-0.02780880211911259
1726685289,-0.16858051409144859,0.27055621460775137,0.11597236563507884,0.23900082602518113,0.14992777930741008,-0.38786599843839753,0.9090007065753622,-0.028272666885629464
1726685289,-0.176283840618769,0.2648186879885656,0.13272134232769833,0.24325545192404763,0.13391744187183885,-0.39974761442519524,0.9060219082574464,-0.037313071186965634
1726685289,-0.18318358627892695,0.2595335797154229,0.1467124996237109,0.24760152152777595,0.1224498200176037,-0.4084330772454424,0.9034412033578638,-0.04452476911528746
1726685289,-0.18354909734316077,0.2592679447665547,0.1475466312641458,0.2479227877768961,0.1217479875065744,-0.4089615668201955,0.9032762919884528,-0.04494223774647986
1726685289,-0.18354909734316077,0.2592679447665547,0.1475466312641458,0.2479227877768961,0.1217479875065744,-0.4089615668201955,0.9032762919884528,-0.04494223774647986
1726685289,-0.18599014740393716,0.25534993819487095,0.1748321465534018,0.26596579669477827,0.1100851267086308,-0.4371145198165666,0.8904345601727678,-0.06275711507874356
1726685289,-0.1784102665767059,0.25327689981602386,0.17132884858473413,0.26871845699786595,0.14203834348184335,-0.4693558019433575,0.8681840489773988,-0.07607034418386306
1726685289,-0.17031460076775717,0.2517098887692354,0.16324638805557545,0.2688602771115368,0.18133890045748868,-0.504025845141401,0.8395889977723161,-0.0903574315153061
1726685290,-0.16320801473919028,0.2500170352215004,0.1546067933998534,0.26840380612289166,0.21646659873133364,-0.5326377561038271,0.8118763033795884,-0.10146970196596808
1726685290,-0.15759932936576854,0.2469733630376615,0.15104913326378377,0.2706319239140825,0.22867976882172952,-0.5453617617368048,0.7997263245989116,-0.10355635137684821
1726685290,-0.15296178220412632,0.2415922480127391,0.15274399296589136,0.2758667302272364,0.2222428980421171,-0.5461608972925827,0.8016535579083639,-0.09832569161345138
1726685290,-0.14921361369786257,0.23533248166941179,0.15555147315557594,0.2813397707956777,0.2106080449065159,-0.5447735489879041,0.8064236752063128,-0.09244937971950834
1726685290,-0.14593367280277186,0.22930511532074555,0.1578032083219617,0.2861781952190766,0.20252644887378296,-0.544430367923795,0.8092957428378952,-0.08728695557410464
1726685290,-0.14498961938700033,0.22486153667654946,0.1608341771737387,0.2895549020948291,0.19596349485630252,-0.5466938310586845,0.8094516322384053,-0.0866730571323295
1726685290,-0.14721090492479733,0.22183251081193583,0.16584798512768378,0.29163757916184013,0.18948076932915303,-0.5490130344613406,0.8091753083814488,-0.08897778572076541
1726685290,-0.14721090492479733,0.22183251081193583,0.16584798512768378,0.29163757916184013,0.18948076932915303,-0.5490130344613406,0.8091753083814488,-0.08897778572076541
1726685290,-0.14721090492479733,0.22183251081193583,0.16584798512768378,0.29163757916184013,0.18948076932915303,-0.5490130344613406,0.8091753083814488,-0.08897778572076541
1726685290,-0.15742548548444485,0.21997155080480219,0.17519281065365777,0.2907567326025028,0.1556391727095636,-0.5222657247952429,0.8348356098038168,-0.07787467640941775
1726685291,-0.1589697280469795,0.2198524215754305,0.17214172130603517,0.2876176837418914,0.15357226999286974,-0.5165985025955775,0.839110311204896,-0.07372537307377247
1726685291,-0.1604669399003879,0.21875832620758542,0.1638585574682902,0.28122616607427753,0.15972995967153936,-0.5128679317695147,0.8406032449235139,-0.06956298706817904
1726685291,-0.16289011115024749,0.21784267241914884,0.15320141508438673,0.27270016001875663,0.16757143878971173,-0.508422146354323,0.8421530522815746,-0.06484574412586158
1726685291,-0.16618731195909192,0.21704609889249635,0.14218520427104697,0.2634486725431642,0.1767869584867814,-0.5038856147544183,0.8433192122755816,-0.060484417492835146
1726685291,-0.16909621030686417,0.2166252505778587,0.13570813479503868,0.257349639677202,0.18238749537865617,-0.5021166257439857,0.8432455264917343,-0.05958756357372324
1726685291,-0.17189098504879508,0.21477509731296962,0.13631184944581715,0.2560517350271555,0.17800088486594567,-0.5047079458389255,0.8424022457811123,-0.06280151826931284
1726685291,-0.17189098504879508,0.21477509731296962,0.13631184944581715,0.2560517350271555,0.17800088486594567,-0.5047079458389255,0.8424022457811123,-0.06280151826931284
1726685291,-0.17776100750972734,0.2107979517567471,0.14253389336331035,0.2566255044173081,0.15583460025185006,-0.5189974374587941,0.836560591601422,-0.08076889162932761
1726685291,-0.17787941372614818,0.2108738799564883,0.14246467444498967,0.2564761368723344,0.15415939502526851,-0.5196355336955529,0.8363971682148628,-0.08156941858650014
1726685291,-0.17788772408827935,0.21088168972736024,0.14246388647202618,0.25646763737299794,0.1541654599297929,-0.5196338607733921,0.8363959876749525,-0.08158071771941655
1726685292,-0.17894036060643254,0.2120663327372202,0.14242271826225367,0.25538184392255164,0.15521293597921218,-0.5195436598955248,0.8361088175674588,-0.0830985869496118
1726685292,-0.180215560240012,0.21368936919135717,0.14249550086526064,0.25410694325525784,0.15635871746059987,-0.5194692626507771,0.8358058589958149,-0.0844523694362824
1726685292,-0.1802305359138905,0.21370809626215376,0.14249316892645336,0.25409005039303095,0.15638463539722772,-0.5194760727183544,0.8357940586356135,-0.08447927103260275
1726685292,-0.179870844059124,0.2156072064523955,0.13923692126661613,0.2517947696640359,0.17049605241918464,-0.5289907638870806,0.8262279462486986,-0.09190891506973359
1726685292,-0.179870844059124,0.2156072064523955,0.13923692126661613,0.2517947696640359,0.17049605241918464,-0.5289907638870806,0.8262279462486986,-0.09190891506973359
1726685292,-0.17368563541476395,0.21696683861324587,0.12928035563944812,0.2498742590119452,0.21209895154046654,-0.5606085964667045,0.7930277454893864,-0.1088073122868477
1726685292,-0.17224166555204756,0.21859447701873325,0.12591678621078362,0.2485802697598113,0.22523011572891036,-0.5701152365900152,0.7817544964843433,-0.1144548784594328
1726685292,-0.17276716747648801,0.2191534780865935,0.12570759857647767,0.24792301310149678,0.22692693243602904,-0.5708996659786091,0.7804934574004124,-0.11579163042222483
1726685292,-0.17276716747648801,0.2191534780865935,0.12570759857647767,0.24792301310149678,0.22692693243602904,-0.5708996659786091,0.7804934574004124,-0.11579163042222483
1726685292,-0.17306784496221034,0.21904072153069887,0.1257976707604001,0.2477711672766628,0.2273628922815953,-0.5704390849552595,0.7806787365651079,-0.11595721557480043
1726685293,-0.1729246831927242,0.21941305324221672,0.12576409362002877,0.2477763132063837,0.22628892936683184,-0.5703543040284766,0.7810883987360271,-0.11571603900148908
1726685293,-0.17409773120202832,0.21873119638613459,0.1275091303256592,0.24807943011049033,0.22192033238950287,-0.5661587199786698,0.7856189353810713,-0.11409889672980557
1726685293,-0.17409773120202832,0.21873119638613459,0.1275091303256592,0.24807943011049033,0.22192033238950287,-0.5661587199786698,0.7856189353810713,-0.11409889672980557
1726685293,-0.18041245529627864,0.2187446326101129,0.13627833905144687,0.24877402723437234,0.18770370298017958,-0.5401000282809292,0.8141018430804582,-0.10147644274150168
1726685293,-0.18337447781491673,0.21910659172949054,0.1398789057227779,0.24884551648941622,0.1719559404971892,-0.5274211530896623,0.826493013874802,-0.09574643501167242
1726685293,-0.18503371417064884,0.21915186266458422,0.14212573194883354,0.24911118078590852,0.16388411685560486,-0.5202699269035909,0.8330427307363202,-0.0922009119779483
1726685293,-0.18480173076235218,0.21936634679964562,0.14188043666379102,0.24906737956817504,0.1629855847207121,-0.5203747547561535,0.8331665511290937,-0.09208317905769628
1726685293,-0.1848394845723742,0.21932758712629802,0.14195225342796391,0.24909633953333007,0.1632267519956046,-0.5204665784138481,0.8330437163885529,-0.09224822368314355
1726685293,-0.18494490441566075,0.21921351150453305,0.14204857113855496,0.24911001344275172,0.1635365779484481,-0.5203135443131133,0.8330653205412897,-0.09236760789733386
1726685293,-0.18493219701484703,0.21920576322450042,0.1419739945686198,0.24907176278161766,0.16341257421239222,-0.5202240987292642,0.8331795257675819,-0.09206028205644123
1726685294,-0.18473281479422082,0.21944075302235067,0.1417912472551342,0.24904133470336637,0.1629176568789642,-0.5204957718144838,0.8331038367614961,-0.09208683822125431
1726685294,-0.18473277343197053,0.21944072545276272,0.14179123428114448,0.2490413621117834,0.16291759750414478,-0.5204957427173339,0.833103871943192,-0.09208678944273209
1726685294,-0.18496521674623356,0.21941113679359553,0.14209250777069948,0.24907961053362315,0.16343188111575033,-0.5205508597306616,0.8329605856247101,-0.09216010777107614
1726685294,-0.18483908524990528,0.21937101262812386,0.14206873884049936,0.24916351160492775,0.1630949641142717,-0.5206770534293517,0.8329411833971475,-0.09221943240799003
1726685294,-0.18487005507230336,0.21921236945756212,0.14206654924778744,0.24917580485360405,0.16315075489590147,-0.5202110161619043,0.8332415171333964,-0.09203751390564643
1726685294,-0.1848276613888316,0.2194786380581679,0.14187586889676723,0.24902035261055044,0.16288880644589177,-0.5208425216694952,0.8328783199302854,-0.0922171814018376
1726685294,-0.18468830846554657,0.21945866203545022,0.14188632952845803,0.24913182008359394,0.16275966196499858,-0.520692894440755,0.8330146742993252,-0.09205842991240536
1726685294,-0.18477931957223837,0.2194707048843722,0.14180909646844275,0.24901290662331219,0.16298298772322137,-0.5203821901415594,0.8331534132700585,-0.09216459110058237
1726685294,-0.18477931957223837,0.2194707048843722,0.14180909646844275,0.24901290662331219,0.16298298772322137,-0.5203821901415594,0.8331534132700585,-0.09216459110058237
1726685294,-0.184655965994391,0.21931821224497317,0.1419067161495896,0.24920023994031734,0.1626362597592452,-0.5201930880736253,0.8333821879582092,-0.09177541569471058
1726685295,-0.1848474977632682,0.21928301844118583,0.14195834407887936,0.2491047004298544,0.16321739652947953,-0.5204366200395112,0.8330673541489563,-0.09222033096473538
1726685295,-0.18481905808041865,0.21899613019945427,0.1419941674899567,0.2492138901180791,0.16285580681266493,-0.5200460861763728,0.8334133290381078,-0.0919362682604158
1726685295,-0.18481905808041865,0.21899613019945427,0.1419941674899567,0.2492138901180791,0.16285580681266493,-0.5200460861763728,0.8334133290381078,-0.0919362682604158
1726685295,-0.1849046502868959,0.2190231075878148,0.14204147498234793,0.24917749945313794,0.16349692059645266,-0.5202287825708426,0.8331419823774054,-0.09222368427135799
1726685295,-0.184280083326745,0.21850352221684582,0.14236359907962737,0.24995622435260126,0.161459875619005,-0.5210587875295887,0.8330795994434167,-0.09168876427614707
1726685295,-0.1816715474495652,0.21426938897061618,0.14342432758507073,0.2535217928998164,0.1562441542626851,-0.5232051502605658,0.8329510299804063,-0.08964773646968031
1726685295,-0.17615199851908092,0.2076603262985812,0.14460787169075262,0.259926729678894,0.14862368648556432,-0.5259336771850164,0.8332395899559365,-0.08376486583377678
1726685295,-0.17289574068105867,0.20375384646222414,0.14484943736615502,0.26347920687300364,0.14603800632941905,-0.5259418060772126,0.8341255949236069,-0.079325968137218
1726685295,-0.17318756653604672,0.20415363959135246,0.14469476737447134,0.2630608971081309,0.14652121340570712,-0.5256512880229709,0.8341764813492107,-0.07982390234610624
1726685295,-0.17385854241908483,0.2053778860087805,0.14488872268642194,0.262367744088966,0.14868395899799855,-0.5251016624006809,0.8340884096719204,-0.08036074496723776
1726685296,-0.17385854241908483,0.2053778860087805,0.14488872268642194,0.262367744088966,0.14868395899799855,-0.5251016624006809,0.8340884096719204,-0.08036074496723776
1726685296,-0.17434578248582078,0.2162211311552354,0.1483941949123821,0.26158395080774693,0.16841825542884006,-0.5154076086383054,0.8367326929921547,-0.07660736697045548
1726685296,-0.17434578248582078,0.2162211311552354,0.1483941949123821,0.26158395080774693,0.16841825542884006,-0.5154076086383054,0.8367326929921547,-0.07660736697045548
1726685296,-0.17312410216840596,0.21609198537034283,0.1520300822999966,0.2648741224372942,0.1656446533061055,-0.5174634377771682,0.8358880610074542,-0.078003774653111
1726685296,-0.16990172256567837,0.2122434508305136,0.15207271326603522,0.2681143425035776,0.1612291298269769,-0.5183939963223565,0.8365069938580532,-0.07435644893844262
1726685296,-0.16410149419920544,0.20460129538195715,0.1531567754043428,0.2749074320434126,0.15328205719621796,-0.5211853242093095,0.8367952286076059,-0.06814847137006595
1726685296,-0.16085566675714014,0.19860051823169111,0.1542879812966031,0.27958464838306085,0.1459707608243515,-0.5241974133811483,0.836420907114672,-0.06564811444620972
1726685296,-0.1611638254924379,0.19838165756386072,0.15451669860450562,0.27956618865898886,0.14328041896613655,-0.5256903603958872,0.8357958784918047,-0.06756934233691374
1726685296,-0.16137990623786402,0.1981110400620798,0.15461915352199657,0.27954956248393364,0.1437284974298226,-0.5256763495176651,0.8357079962141911,-0.06781327044176957
1726685296,-0.16126147092261733,0.19837770000328514,0.15456271855938292,0.2795256589480724,0.14359077004601503,-0.5255453741612379,0.8358345371797512,-0.06756017253403147
1726685297,-0.16142303867458557,0.1981723660064496,0.15476303027466676,0.27959230520117434,0.14354939170630546,-0.5254044478874356,0.8359456880190653,-0.06736872392423741
1726685297,-0.16275804491425755,0.20058638527247163,0.1541547835511769,0.27757927985706116,0.14484093170880394,-0.5251451131016961,0.835711073477054,-0.06950335499069396
1726685297,-0.16657143400230218,0.2054413221490997,0.15365097442735076,0.273220076485687,0.1489209321561183,-0.5244176252135484,0.835027819359497,-0.07441270877248272
1726685297,-0.17045766154523884,0.20970415856125435,0.15339304840292556,0.2691855383247429,0.15268517152914962,-0.5232474511962489,0.8346365911896511,-0.07925341544099238
1726685297,-0.17278439752158203,0.21215920980901776,0.15348246959361767,0.2669840359865032,0.15499823528955575,-0.5224703642132562,0.8344518016122197,-0.08179520989710631
1726685297,-0.17324774370234625,0.21277309416475765,0.15366139744138474,0.26662518554150383,0.15520905041135832,-0.5228569751846711,0.8341190505935038,-0.0823173347973113
1726685297,-0.17318344006569603,0.2128007533016183,0.1534269668448041,0.2665101389207213,0.1552114565347288,-0.5229608075622666,0.8340303187143104,-0.08255195321429927
1726685297,-0.17302196334989,0.21267509790465552,0.15328454105842443,0.26656153031618884,0.15494165251729877,-0.5230808374382875,0.8340260827892021,-0.08234084677344362
1726685297,-0.1732245089665681,0.21216698891345753,0.15193173425987688,0.2656494692726925,0.15592735729012946,-0.5222445613046891,0.8344754897186901,-0.08122767074674388
1726685297,-0.1739318756404074,0.21133334550273802,0.14813650865318734,0.2628710126178382,0.15790465807538492,-0.5210358114641941,0.8350177434107243,-0.07958121838226818
1726685298,-0.1739318756404074,0.21133334550273802,0.14813650865318734,0.2628710126178382,0.15790465807538492,-0.5210358114641941,0.8350177434107243,-0.07958121838226818
1726685298,-0.1752771084046288,0.20985730322621776,0.1429340582262812,0.2589229746572146,0.15978967544631373,-0.5200409120108355,0.8354316474041731,-0.07796583848872175
1726685298,-0.1752711564124495,0.20988555178918772,0.1430400290235072,0.2589876610209377,0.159590508345228,-0.5202006879196487,0.8353934711562755,-0.07771655089815306
1726685298,-0.17537662366445794,0.209934419115438,0.14292747412080548,0.2588267762996636,0.1600175572997833,-0.5199858748378807,0.8354280769884137,-0.0779037836329889
1726685298,-0.17523331561552408,0.20994667338102052,0.14301397421245632,0.2589830338241427,0.15980302170847163,-0.5199503255119863,0.8354896145680687,-0.07792148100313098
1726685298,-0.17520111753322193,0.20999178417257613,0.14294511437361362,0.2589511101404941,0.15956016090565397,-0.5201566931875792,0.8354207932885256,-0.0777796099572046
1726685298,-0.17527957425960028,0.209871877769248,0.14298988228227116,0.25895305094946464,0.15962074913102856,-0.5197274936031996,0.8356849682654024,-0.07768643803804343
1726685298,-0.17527926534599086,0.20987173309323767,0.14298977212062952,0.2589532422163421,0.15962111531946654,-0.5197273254929651,0.835685046895124,-0.07768596447231273
1726685298,-0.17529931150101075,0.21011653068786207,0.14293556861429602,0.25884192225070424,0.15971971327421614,-0.5200395841982685,0.8354470827797605,-0.07795265186818183
1726685298,-0.17530162289908918,0.20973223015798004,0.14295823064918012,0.25895241373905087,0.1597154842298939,-0.519629534209069,0.8357289984357321,-0.07767337026603574
1726685299,-0.17531414072060458,0.20973482155907547,0.14294062536259872,0.2589314301967939,0.15984233427659184,-0.5198139829213608,0.8355747015080517,-0.07783809820500384
1726685299,-0.1751251216830046,0.2098661747354495,0.14282102594679075,0.258959305275336,0.15931604430040855,-0.5199129638539265,0.8356254857263586,-0.0777107177272428
1726685299,-0.17524499243568054,0.20992942436499604,0.14310230084102082,0.25903523644246623,0.1597220231439282,-0.5202015143124888,0.8353667417158838,-0.07772815876367956
1726685299,-0.17513764090026113,0.21006990943622975,0.14291724864427024,0.25895971688448854,0.15933282918154051,-0.5201302621531964,0.8354911640198779,-0.07766643278896374
1726685299,-0.17514519197368333,0.2099491617832836,0.14273570196041013,0.25886926218004574,0.15963993922881628,-0.5196621913207362,0.8357204571731335,-0.07770208605358722
1726685299,-0.17514519197368333,0.2099491617832836,0.14273570196041013,0.25886926218004574,0.15963993922881628,-0.5196621913207362,0.8357204571731335,-0.07770208605358722
1726685299,-0.1751426449368621,0.20982020338606192,0.14308513259911088,0.25912650229928674,0.15975509500486806,-0.5199471676979646,0.8355312649156855,-0.0775935420717783
1726685299,-0.1751494622796464,0.20992420647279086,0.1427536779526335,0.2588839432560972,0.15935627552888676,-0.5198182354271667,0.8356760957800008,-0.07771771039372632
1726685299,-0.175304210423881,0.2098943318106748,0.14298003300157197,0.2589231422577825,0.1597555293149778,-0.5199136483827799,0.8355280162877884,-0.07785180201377263
1726685299,-0.175304210423881,0.2098943318106748,0.14298003300157197,0.2589231422577825,0.1597555293149778,-0.5199136483827799,0.8355280162877884,-0.07785180201377263
1726685300,-0.17523293694557657,0.20993617816770663,0.1428522994542034,0.25888295134068484,0.15955714584688832,-0.5198600087208195,0.8356189953540353,-0.0776400872326724
1726685300,-0.175350402222947,0.2097358573431921,0.14290500158602654,0.2588820939720257,0.159842094349882,-0.5197306910328345,0.8356258510509997,-0.07784568535036675
1726685300,-0.17511928079965267,0.21008840576483073,0.14280308039916084,0.2588956680674754,0.15933718494559337,-0.5201017826318469,0.8354960125218379,-0.07779595270255157
1726685300,-0.17519374674810917,0.20996102360729818,0.14284477383072197,0.2589003610736799,0.15930776936302635,-0.5199345460084951,0.8356255451570465,-0.0775825416476279
1726685300,-0.17525596803902743,0.2101112032397796,0.14296408975111047,0.2588929889336583,0.1596038079010406,-0.5201291195633054,0.8354178492578378,-0.07790597298793671
1726685300,-0.17536438615983446,0.20963085905433115,0.14306329173991567,0.2589996188773645,0.15997803250147727,-0.5198398222022584,0.8355284194230312,-0.07788355863808354
1726685300,-0.17534174229997285,0.2098872537094493,0.14302823960831385,0.25892838284192815,0.15976638674907315,-0.5201409547790838,0.8353605226768831,-0.07810816845665502
1726685300,-0.17538717189149455,0.2098494598658685,0.14312664910965883,0.25896773540098433,0.16007259585520356,-0.5199660609812875,0.8354246096967982,-0.07796012440173058
1726685300,-0.17536425247491833,0.2095862594995898,0.14306136114681367,0.2590098765894948,0.16001666433098524,-0.5196709049899007,0.8356197914564856,-0.07795114989262139
1726685300,-0.17529688721157083,0.2100289114368512,0.14292817617860093,0.2588612091895217,0.1598293986413634,-0.5199469899288167,0.8354920434029988,-0.077863575593372
1726685301,-0.17529688721157083,0.2100289114368512,0.14292817617860093,0.2588612091895217,0.1598293986413634,-0.5199469899288167,0.8354920434029988,-0.077863575593372
1726685301,-0.1752453321217648,0.20970109938796033,0.1431508371550127,0.2591240562902451,0.1597551760525138,-0.5200754747261919,0.8354355671935627,-0.07776372792456936
